run_id,method_family,seed_value,corruption_fraction,confidence,intervention_id,target_node,value_raw,mmd_value,mmd_status,bandwidth_used,bandwidth_sweep_0_5x,bandwidth_sweep_1_0x,bandwidth_sweep_2_0x,sampler_status_for_intervention,sampler_reason
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X5_pos2,5,2.0,0.06701032756359432,available,155.34632038144787,0.05884239513986039,0.06701032756359432,0.06083143109598177,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X6_neg2,6,-2.0,0.7140987838331461,available,474.2530367105806,0.6096277647987809,0.7140987838331461,0.6986351612353201,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X6_pos2,6,2.0,0.690747704711425,available,455.889358784881,0.5900711376483931,0.690747704711425,0.6770556898040365,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X7_neg2,7,-2.0,0.020406799922450924,available,239.13836396493727,0.016749480134659656,0.020406799922450924,0.020213469122447036,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X7_pos2,7,2.0,0.03338939725238754,available,249.43144987199128,0.02833028770933549,0.03338939725238754,0.030830593257593297,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X8_neg2,8,-2.0,0.14217588923085184,available,106.69779567845532,0.1276936349426453,0.14217588923085184,0.11764272566839795,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X8_pos2,8,2.0,0.13445561640984882,available,108.38502664158207,0.11827637274903854,0.13445561640984882,0.11260853711700092,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X9_neg2,9,-2.0,0.022973812960410456,available,160.89967613131114,0.024194633790924763,0.022973812960410456,0.018808604594625744,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X9_pos2,9,2.0,0.0321361128489997,available,156.88801708027088,0.030885715464801317,0.0321361128489997,0.02939030252160213,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X0_neg2,0,-2.0,0.019526347303513936,available,110.01900392800366,0.017140247389223096,0.019526347303513936,0.01619221206038668,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X0_pos2,0,2.0,0.017414884200026792,available,101.28617687330134,0.015687927474782704,0.017414884200026792,0.013720215409945724,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X1_neg2,1,-2.0,0.06241706176559342,available,71.54296764962177,0.060497274957430625,0.06241706176559342,0.04573275838237212,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X1_pos2,1,2.0,0.06535660352575146,available,70.34305767493584,0.06256411145469504,0.06535660352575146,0.050078699861542786,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X2_neg2,2,-2.0,0.030292925222188016,available,108.6535418526272,0.02642682342300326,0.030292925222188016,0.024465714910766767,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X2_pos2,2,2.0,0.02379671945443773,available,110.24726854241341,0.02096727553355962,0.02379671945443773,0.019714023636555833,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X3_neg2,3,-2.0,0.08548216850116275,available,70.95533184127447,0.06793336603013511,0.08548216850116275,0.08066206343608617,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X3_pos2,3,2.0,0.07627358116425792,available,72.34261943793607,0.060456552367598004,0.07627358116425792,0.07234283738015435,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X4_neg2,4,-2.0,0.05583788977812992,available,116.50325823067962,0.05219857426485308,0.05583788977812992,0.04765274511947071,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X4_pos2,4,2.0,0.05431115149080468,available,119.05002937534849,0.05151246851459995,0.05431115149080468,0.044002062820043264,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X5_neg2,5,-2.0,0.026161231241911165,available,85.96020400721804,0.025559521190793327,0.026161231241911165,0.019271107682474198,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X5_pos2,5,2.0,0.03034979336398963,available,87.09589023160942,0.02977024466551559,0.03034979336398963,0.02262562136569668,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X6_neg2,6,-2.0,0.1701375404462967,available,91.9599501615094,0.13042762036347239,0.1701375404462967,0.1692427347833979,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X6_pos2,6,2.0,0.140083971464738,available,93.12731474745407,0.10805886901456596,0.140083971464738,0.13874952455422862,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X7_neg2,7,-2.0,0.0942039205389405,available,113.58704065074826,0.08673517117247037,0.0942039205389405,0.08111908409076907,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X7_pos2,7,2.0,0.09980171261707882,available,117.1737989655246,0.08966579861156221,0.09980171261707882,0.08817136678839665,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X8_neg2,8,-2.0,0.04425522439014812,available,66.82728519994137,0.03800490839435994,0.04425522439014812,0.03821278062909672,available,
hard_exclusion__main_evaluation__seed502__cfg01878a261f06,hard_exclusion,502,0.0,,do_X8_pos2,8,2.0,0.06229976509784957,available,65.70462712976203,0.05229523836802452,0.06229976509784957,0.055010082458259446,available,
