method_family,corruption_fraction,confidence,intervention_id,target_node,value_raw,n,mean_mmd,std_mmd,median_mmd,min_mmd,max_mmd
soft_frobenius,0.0,0.5,do_X0_neg2,0,-2.0,7,0.056660993379310576,0.06303511584767557,0.01681155043903043,0.005059760495759846,0.17169048418619665
soft_frobenius,0.0,0.5,do_X0_pos2,0,2.0,7,0.05778800404893859,0.0702496809119982,0.017174855840942693,0.006336371275004804,0.19876416681859038
soft_frobenius,0.0,0.5,do_X1_neg2,1,-2.0,7,0.07891010961281984,0.08456472469857954,0.06106913592808849,0.01193801233609243,0.25940733626343654
soft_frobenius,0.0,0.5,do_X1_pos2,1,2.0,7,0.07816536313304,0.09205104988866906,0.0645740661465094,0.005280671392368097,0.2754737274198783
soft_frobenius,0.0,0.5,do_X2_neg2,2,-2.0,7,0.05700186142296735,0.04930773261682296,0.05475940113948963,0.006585646903702391,0.13433910925154852
soft_frobenius,0.0,0.5,do_X2_pos2,2,2.0,7,0.060519660741281116,0.05414547423806078,0.05502895966020044,0.009658244510589498,0.14875658546454185
soft_frobenius,0.0,0.5,do_X3_neg2,3,-2.0,7,0.14493178521781266,0.19034960965612646,0.08876313289105514,0.03513496656137216,0.5701558491634122
soft_frobenius,0.0,0.5,do_X3_pos2,3,2.0,7,0.1385001431828726,0.1793381894912075,0.07138112779616496,0.03511321168689002,0.5380513352510048
soft_frobenius,0.0,0.5,do_X4_neg2,4,-2.0,7,0.12990844595192194,0.09214956053070669,0.07819872790419957,0.03304885317688788,0.24598604412575986
soft_frobenius,0.0,0.5,do_X4_pos2,4,2.0,7,0.1291742625033177,0.09172459048067581,0.08459477821475037,0.036573782333825244,0.2508762646056238
soft_frobenius,0.0,0.5,do_X5_neg2,5,-2.0,7,0.23079243087974646,0.2537979079956881,0.10571193492046821,0.015612010196937476,0.5812351209300606
soft_frobenius,0.0,0.5,do_X5_pos2,5,2.0,7,0.23677333814117443,0.25405681153142906,0.10158402950253514,0.019388941077323585,0.5977133082748084
soft_frobenius,0.0,0.5,do_X6_neg2,6,-2.0,7,0.26107987174727004,0.252372579579777,0.22037244367335496,0.03900135043910752,0.6431772839915261
soft_frobenius,0.0,0.5,do_X6_pos2,6,2.0,7,0.2562547418666243,0.22857467052655536,0.23994489368147642,0.046712950729057345,0.6018662021464504
soft_frobenius,0.0,0.5,do_X7_neg2,7,-2.0,7,0.09408306578364657,0.07637631736186028,0.08759490908693485,0.006929898225316922,0.23463657007773603
soft_frobenius,0.0,0.5,do_X7_pos2,7,2.0,7,0.10094688138192666,0.09323130326864099,0.08984789655347564,0.006990552275693285,0.2876136707056671
soft_frobenius,0.0,0.5,do_X8_neg2,8,-2.0,7,0.056527873781052,0.030319794592086346,0.05506725783772398,0.013984347521412144,0.1112620529089472
soft_frobenius,0.0,0.5,do_X8_pos2,8,2.0,7,0.05228585293741927,0.02212308704604838,0.05351541327214848,0.0178679748198875,0.08755086827524194
soft_frobenius,0.0,0.5,do_X9_neg2,9,-2.0,7,0.09340141269632395,0.08551650864157165,0.04737120447128623,0.004923447013973625,0.24075665353968467
soft_frobenius,0.0,0.5,do_X9_pos2,9,2.0,7,0.10145012042787728,0.09557540941123768,0.04800756047362792,0.002331609058684958,0.25117335069921903
soft_frobenius,0.0,0.75,do_X0_neg2,0,-2.0,7,0.056230053638791425,0.06204953525646151,0.016928210644232777,0.005059458240143866,0.16848459375278113
soft_frobenius,0.0,0.75,do_X0_pos2,0,2.0,7,0.05767854600807922,0.0699038607870775,0.017190602336006888,0.006336119254449213,0.19778384590585907
soft_frobenius,0.0,0.75,do_X1_neg2,1,-2.0,7,0.07874228845099362,0.0847163486732248,0.06106656166362673,0.010807208621765374,0.2594073934810364
soft_frobenius,0.0,0.75,do_X1_pos2,1,2.0,7,0.07823486330387587,0.09197886165650988,0.0645384140526642,0.005846581841142506,0.27547375105376337
soft_frobenius,0.0,0.75,do_X2_neg2,2,-2.0,7,0.05749313974144676,0.050142012247375405,0.05477285364151713,0.006585752844772308,0.13760338564253577
soft_frobenius,0.0,0.75,do_X2_pos2,2,2.0,7,0.060379192344949775,0.053816363798857556,0.05503524927572956,0.009658101194982283,0.1476276561056355
soft_frobenius,0.0,0.75,do_X3_neg2,3,-2.0,7,0.14479747766550313,0.1904095344255192,0.08782206500394213,0.035109727742963726,0.5701853303100437
soft_frobenius,0.0,0.75,do_X3_pos2,3,2.0,7,0.13836120568033536,0.17940517319559948,0.07138075164665797,0.035114277151079065,0.5380815200334024
soft_frobenius,0.0,0.75,do_X4_neg2,4,-2.0,7,0.12965765759635506,0.09185929446216363,0.07820954354268361,0.0330466238059926,0.2459771468222151
soft_frobenius,0.0,0.75,do_X4_pos2,4,2.0,7,0.12864153437845727,0.09129910393791824,0.08460836941398142,0.0365710716212429,0.2508671050231818
soft_frobenius,0.0,0.75,do_X5_neg2,5,-2.0,7,0.2304847866832566,0.2540901194079769,0.10565064506603722,0.015612056707041744,0.5812145389286418
soft_frobenius,0.0,0.75,do_X5_pos2,5,2.0,7,0.23699880474998483,0.2538548499111907,0.10152423750058276,0.01938894853845058,0.5976910697369762
soft_frobenius,0.0,0.75,do_X6_neg2,6,-2.0,7,0.2611150097106879,0.25245520286124407,0.22036818512430373,0.0389610795983677,0.6434400834366355
soft_frobenius,0.0,0.75,do_X6_pos2,6,2.0,7,0.2575547167745002,0.23089973380184892,0.239947143563491,0.04669369898136455,0.6109750269889305
soft_frobenius,0.0,0.75,do_X7_neg2,7,-2.0,7,0.09399858679541102,0.07619232627689489,0.08759436355506706,0.0068627869137866115,0.23399096392834767
soft_frobenius,0.0,0.75,do_X7_pos2,7,2.0,7,0.10184951116729438,0.09532757608785106,0.0900059471087708,0.00693578336204137,0.29385233992459436
soft_frobenius,0.0,0.75,do_X8_neg2,8,-2.0,7,0.0564330724681249,0.030319503626746624,0.05431411113456869,0.013983560199763767,0.11126146974783235
soft_frobenius,0.0,0.75,do_X8_pos2,8,2.0,7,0.052451042519592005,0.022115594089080818,0.053468972383679036,0.017866444902569667,0.08755009932129715
soft_frobenius,0.0,0.75,do_X9_neg2,9,-2.0,7,0.09312692244233581,0.08549693730329064,0.047362632838908514,0.004922939323640962,0.2407809312433692
soft_frobenius,0.0,0.75,do_X9_pos2,9,2.0,7,0.10187152488364659,0.0957247791860245,0.047999425909803384,0.00233115970669584,0.2512014323776333
soft_frobenius,0.0,1.0,do_X0_neg2,0,-2.0,7,0.059069791561410456,0.06835657785323355,0.016520659383204683,0.005062345791146117,0.1887519764109153
soft_frobenius,0.0,1.0,do_X0_pos2,0,2.0,7,0.0573791651039005,0.06931185261611068,0.01719781787092156,0.006336880827079339,0.19593430976233717
soft_frobenius,0.0,1.0,do_X1_neg2,1,-2.0,7,0.078282542030194,0.08493415015901044,0.05893331141908492,0.009763260379452576,0.2594053851988795
soft_frobenius,0.0,1.0,do_X1_pos2,1,2.0,7,0.07907037079562142,0.0914712479147659,0.06692135223758083,0.009352350999321357,0.2754732525854498
soft_frobenius,0.0,1.0,do_X2_neg2,2,-2.0,7,0.05850355342663588,0.05156478253722854,0.05477062595740012,0.006588353441530748,0.143436007054199
soft_frobenius,0.0,1.0,do_X2_pos2,2,2.0,7,0.05832773536959994,0.050189520898365744,0.05502755239981166,0.009660573089268265,0.13357461149047922
soft_frobenius,0.0,1.0,do_X3_neg2,3,-2.0,7,0.14490939794692198,0.19036202656031118,0.08863728874348414,0.03510321334395483,0.5701643290255176
soft_frobenius,0.0,1.0,do_X3_pos2,3,2.0,7,0.13820424348155982,0.1794522179973546,0.07138072305653675,0.035112457719684964,0.5380480314593059
soft_frobenius,0.0,1.0,do_X4_neg2,4,-2.0,7,0.12783267986620142,0.08922254720459581,0.07820943151643467,0.033042993546223975,0.2459599402489827
soft_frobenius,0.0,1.0,do_X4_pos2,4,2.0,7,0.13144928651724744,0.09409171571785582,0.08461069641273261,0.036568174048848046,0.25084944813294263
soft_frobenius,0.0,1.0,do_X5_neg2,5,-2.0,7,0.2302532288198724,0.2542940385145717,0.1056041855626299,0.01561257824163731,0.5811815401516782
soft_frobenius,0.0,1.0,do_X5_pos2,5,2.0,7,0.23665699775318969,0.2541656651212043,0.1014738440885703,0.019389483868999913,0.5976568884642217
soft_frobenius,0.0,1.0,do_X6_neg2,6,-2.0,7,0.2579924388619711,0.2470170667926649,0.22035865273035987,0.03892128027164482,0.6215043655469602
soft_frobenius,0.0,1.0,do_X6_pos2,6,2.0,7,0.2548665119913932,0.22615629556323832,0.2399437326355019,0.04668821043912935,0.5920595206703007
soft_frobenius,0.0,1.0,do_X7_neg2,7,-2.0,7,0.09350216118429103,0.07595883623078233,0.08759378578748017,0.006806026661007991,0.23311067241201727
soft_frobenius,0.0,1.0,do_X7_pos2,7,2.0,7,0.10133934662795265,0.09282054549402492,0.09383746947232363,0.006888905588566141,0.286516800002976
soft_frobenius,0.0,1.0,do_X8_neg2,8,-2.0,7,0.056694313710206036,0.030400210780715056,0.0574704620270039,0.013981933555229642,0.11126344744845629
soft_frobenius,0.0,1.0,do_X8_pos2,8,2.0,7,0.05144489435166199,0.021768812727587884,0.05341612255314421,0.0178644883663705,0.08755433932691403
soft_frobenius,0.0,1.0,do_X9_neg2,9,-2.0,7,0.08851518699645244,0.0838529635309761,0.04735513699139282,0.004925662603961101,0.240791351461225
soft_frobenius,0.0,1.0,do_X9_pos2,9,2.0,7,0.0989592298313866,0.09307461742829447,0.047991001516787646,0.0023324343971490302,0.2512141540766451
soft_frobenius,0.2,0.0,do_X0_neg2,0,-2.0,7,0.05594069930821539,0.06338449648155135,0.016550977561165414,0.005060153524403199,0.17134759902621477
soft_frobenius,0.2,0.0,do_X0_pos2,0,2.0,7,0.05695894088685521,0.07065519240573015,0.013611510423148288,0.006337362608691444,0.19852497368019478
soft_frobenius,0.2,0.0,do_X1_neg2,1,-2.0,7,0.07873978106456254,0.0847299601581783,0.06092999265283516,0.01194479904136203,0.25941098936960033
soft_frobenius,0.2,0.0,do_X1_pos2,1,2.0,7,0.07801220403296097,0.09221273355206484,0.06445486153480257,0.005335453515035171,0.27547816652416857
soft_frobenius,0.2,0.0,do_X2_neg2,2,-2.0,7,0.05780957227018516,0.04952453880360655,0.061174843411948676,0.006585098166511039,0.13428897694216219
soft_frobenius,0.2,0.0,do_X2_pos2,2,2.0,7,0.061046207646412484,0.05423594662748239,0.05995367739291718,0.009213575359949988,0.14847065071994642
soft_frobenius,0.2,0.0,do_X3_neg2,3,-2.0,7,0.14551783793059817,0.19009042134892898,0.09080505072090256,0.03521740162632109,0.5702398142481446
soft_frobenius,0.2,0.0,do_X3_pos2,3,2.0,7,0.13897755395034275,0.1791523485811305,0.0713811947181408,0.03630397260062995,0.5381666779169314
soft_frobenius,0.2,0.0,do_X4_neg2,4,-2.0,7,0.12993002782837204,0.09240825520585216,0.07837473354650731,0.03304932858261861,0.24719950206741342
soft_frobenius,0.2,0.0,do_X4_pos2,4,2.0,7,0.12922140628853845,0.09192806900067096,0.0846929003211419,0.036573824103386665,0.2520014928873187
soft_frobenius,0.2,0.0,do_X5_neg2,5,-2.0,7,0.23085960170738917,0.25363994040544713,0.10589203598475899,0.01561283789393142,0.5809484930197226
soft_frobenius,0.2,0.0,do_X5_pos2,5,2.0,7,0.23686444682971078,0.2538783576296968,0.10180138219476736,0.019390003731193872,0.597427872521245
soft_frobenius,0.2,0.0,do_X6_neg2,6,-2.0,7,0.2614613323896841,0.2522826849030997,0.22232726896177646,0.03948954146548478,0.6436951135283709
soft_frobenius,0.2,0.0,do_X6_pos2,6,2.0,7,0.25681617453819205,0.22851595365357577,0.2432559681585137,0.04673198004546614,0.6023127716216845
soft_frobenius,0.2,0.0,do_X7_neg2,7,-2.0,7,0.0941980526975869,0.07670242794705513,0.08759476487801038,0.007642754339354185,0.23591122968597678
soft_frobenius,0.2,0.0,do_X7_pos2,7,2.0,7,0.1010128701791314,0.09342256160879152,0.08963015602666385,0.007670988990831795,0.28836056704528706
soft_frobenius,0.2,0.0,do_X8_neg2,8,-2.0,7,0.056418711860067645,0.030382715768764515,0.05575884889264948,0.013984039285352412,0.11126216741794354
soft_frobenius,0.2,0.0,do_X8_pos2,8,2.0,7,0.05224754700472665,0.022132188774009975,0.053350138342991626,0.01786796832181825,0.08755063273529351
soft_frobenius,0.2,0.0,do_X9_neg2,9,-2.0,7,0.0932243784847097,0.08561361605346166,0.046124574770044446,0.0049240432119767585,0.24083037685550845
soft_frobenius,0.2,0.0,do_X9_pos2,9,2.0,7,0.10130105932019051,0.0956599852345151,0.04710942154950337,0.002331953390072805,0.25131586248230703
soft_frobenius,0.2,0.25,do_X0_neg2,0,-2.0,7,0.05641205425142005,0.06331902119956034,0.01664505971565544,0.005059593199385426,0.17192408397489528
soft_frobenius,0.2,0.25,do_X0_pos2,0,2.0,7,0.057408903127921344,0.07058056998193156,0.013558976850212845,0.006335506139320879,0.19894752271602095
soft_frobenius,0.2,0.25,do_X1_neg2,1,-2.0,7,0.0788852686998707,0.08457949828005795,0.060988555017067236,0.012003922806239298,0.2594029756914177
soft_frobenius,0.2,0.25,do_X1_pos2,1,2.0,7,0.07814299414957605,0.09205045334102879,0.06451224614655843,0.005327371587256158,0.27546915798255345
soft_frobenius,0.2,0.25,do_X2_neg2,2,-2.0,7,0.057992792866800875,0.04927094196441931,0.0613487454603352,0.006585981759965054,0.13426825338939852
soft_frobenius,0.2,0.25,do_X2_pos2,2,2.0,7,0.06132052908858961,0.05396360103928973,0.06016475836867308,0.009658438880970954,0.14862308140345215
soft_frobenius,0.2,0.25,do_X3_neg2,3,-2.0,7,0.14592271660304248,0.19004884829300014,0.09016597969223056,0.035157982700082024,0.5702121184868159
soft_frobenius,0.2,0.25,do_X3_pos2,3,2.0,7,0.13947709506324743,0.17915118829338655,0.0713806108206495,0.03644843925842994,0.5381192621235795
soft_frobenius,0.2,0.25,do_X4_neg2,4,-2.0,7,0.13108474641059598,0.09402690567619935,0.07818833209087345,0.033046914650920245,0.2513582465723646
soft_frobenius,0.2,0.25,do_X4_pos2,4,2.0,7,0.13037333351604338,0.09355298916399979,0.08457853840580953,0.03657197245818178,0.2557435501426213
soft_frobenius,0.2,0.25,do_X5_neg2,5,-2.0,7,0.23259249456824133,0.2565297927148651,0.10579521243570278,0.015894293523063985,0.5817150790561809
soft_frobenius,0.2,0.25,do_X5_pos2,5,2.0,7,0.238606772971632,0.2567032485008336,0.10167362677804509,0.019649866571150088,0.5975615117781674
soft_frobenius,0.2,0.25,do_X6_neg2,6,-2.0,7,0.260764593578512,0.2529276216080267,0.22297866026452656,0.03906775015484898,0.6431860599969477
soft_frobenius,0.2,0.25,do_X6_pos2,6,2.0,7,0.25600145478411973,0.22932212025870358,0.24350980363268787,0.041383332852704735,0.6018623540642313
soft_frobenius,0.2,0.25,do_X7_neg2,7,-2.0,7,0.094081846822417,0.07595805860287608,0.08759316329255196,0.007031169516536262,0.23405381473562054
soft_frobenius,0.2,0.25,do_X7_pos2,7,2.0,7,0.101039602351164,0.09278949482468334,0.08973473463530679,0.007076304974892034,0.2870309955347269
soft_frobenius,0.2,0.25,do_X8_neg2,8,-2.0,7,0.05650971375098245,0.03023043035596659,0.05510988681064388,0.014859110704014689,0.11126124671338261
soft_frobenius,0.2,0.25,do_X8_pos2,8,2.0,7,0.05227539157736884,0.022024155604739703,0.0535881839769628,0.01856261767069184,0.08755078376360464
soft_frobenius,0.2,0.25,do_X9_neg2,9,-2.0,7,0.0934920626213209,0.08602467244851218,0.04620893233910217,0.00492309383947509,0.24231989008429888
soft_frobenius,0.2,0.25,do_X9_pos2,9,2.0,7,0.10176692163020655,0.09630398689166977,0.047219527444770815,0.002331218466613494,0.25392985717559474
soft_frobenius,0.2,0.5,do_X0_neg2,0,-2.0,7,0.05676504482750648,0.06294305617792545,0.016811857881878556,0.00505930659577053,0.1716883123009738
soft_frobenius,0.2,0.5,do_X0_pos2,0,2.0,7,0.057758189382536226,0.07023279459763394,0.013572258868569886,0.006336268146125701,0.19876253857912252
soft_frobenius,0.2,0.5,do_X1_neg2,1,-2.0,7,0.07902444813220431,0.08447180843744201,0.061063017511750584,0.011933627497870969,0.259407711619078
soft_frobenius,0.2,0.5,do_X1_pos2,1,2.0,7,0.07829344356121647,0.09192978968758302,0.06456314155265358,0.0052791580161037355,0.275473852483047
soft_frobenius,0.2,0.5,do_X2_neg2,2,-2.0,7,0.05827769379416592,0.04897631137504584,0.06137578700264129,0.006585192770823256,0.13431657131848607
soft_frobenius,0.2,0.5,do_X2_pos2,2,2.0,7,0.06165661199276625,0.053646590080005635,0.0602370308627021,0.009657701371688476,0.14872792005521068
soft_frobenius,0.2,0.5,do_X3_neg2,3,-2.0,7,0.1460973917742243,0.1900647561010841,0.08878916712487095,0.0351307770263416,0.5701670618186299
soft_frobenius,0.2,0.5,do_X3_pos2,3,2.0,7,0.13971792065567146,0.1792090591767538,0.07138105621083002,0.03651578478375167,0.5380619752551024
soft_frobenius,0.2,0.5,do_X4_neg2,4,-2.0,7,0.13197366308516684,0.09516507545195697,0.07818124304713708,0.03304927592984014,0.25341140375714344
soft_frobenius,0.2,0.5,do_X4_pos2,4,2.0,7,0.13126282183180535,0.09472791322841549,0.08457429928213356,0.036573932312367996,0.2576679925416492
soft_frobenius,0.2,0.5,do_X5_neg2,5,-2.0,7,0.2338465475568981,0.2584555500916792,0.10570925422409794,0.01611040365690719,0.5903357711519523
soft_frobenius,0.2,0.5,do_X5_pos2,5,2.0,7,0.23994441605488445,0.2586380275338992,0.10158289487202443,0.019850013758439145,0.5975803052499471
soft_frobenius,0.2,0.5,do_X6_neg2,6,-2.0,7,0.2602920975175768,0.25351150562881125,0.22337605686857864,0.035700304369830294,0.6431759416296936
soft_frobenius,0.2,0.5,do_X6_pos2,6,2.0,7,0.25545767723878837,0.2299874207786928,0.24359211020348315,0.03740916524127724,0.6018656454486635
soft_frobenius,0.2,0.5,do_X7_neg2,7,-2.0,7,0.09440292546579429,0.07586405847378574,0.08759453810963125,0.006927916629989039,0.2345589450782311
soft_frobenius,0.2,0.5,do_X7_pos2,7,2.0,7,0.10142840150067708,0.09269723909971245,0.08995723655934723,0.006989257544048444,0.287539291385119
soft_frobenius,0.2,0.5,do_X8_neg2,8,-2.0,7,0.05654441852663383,0.030120800243133312,0.05504544858481175,0.015383707216120146,0.11126153365159858
soft_frobenius,0.2,0.5,do_X8_pos2,8,2.0,7,0.05229826472243026,0.021987790551888285,0.05351380614608264,0.018906813329938488,0.0875500271489163
soft_frobenius,0.2,0.5,do_X9_neg2,9,-2.0,7,0.09364102564695695,0.08623028958431313,0.04628918196354459,0.004923039706322574,0.2430146351992059
soft_frobenius,0.2,0.5,do_X9_pos2,9,2.0,7,0.10209425015800565,0.09679938877571673,0.04727086239820899,0.002331364811564929,0.25577335606174584
soft_frobenius,0.2,0.75,do_X0_neg2,0,-2.0,7,0.05651907024338002,0.06182418034065357,0.016930488226224505,0.005060172802917651,0.16850374000774304
soft_frobenius,0.2,0.75,do_X0_pos2,0,2.0,7,0.05782716413812473,0.06976490036788567,0.013729592328508677,0.006336091794698684,0.19780562927026585
soft_frobenius,0.2,0.75,do_X1_neg2,1,-2.0,7,0.07969462674829149,0.08452095481529269,0.06106853430074105,0.010815301146176015,0.2594055939960414
soft_frobenius,0.2,0.75,do_X1_pos2,1,2.0,7,0.07951081393908262,0.09170599339198145,0.06453620260937287,0.0058538441075057235,0.2754725978511841
soft_frobenius,0.2,0.75,do_X2_neg2,2,-2.0,7,0.058934966740359154,0.04961555686979355,0.06133598991345868,0.006586498091233406,0.13754397015469716
soft_frobenius,0.2,0.75,do_X2_pos2,2,2.0,7,0.06178029911535352,0.053136508040216975,0.060244282967291785,0.009658834911278724,0.14755859746550892
soft_frobenius,0.2,0.75,do_X3_neg2,3,-2.0,7,0.14623191954264378,0.1900866721645335,0.08784771874719655,0.03512025085438775,0.5701357213233479
soft_frobenius,0.2,0.75,do_X3_pos2,3,2.0,7,0.13993714031485474,0.17925233711125957,0.07138084359702274,0.03653266944567013,0.5380276003437995
soft_frobenius,0.2,0.75,do_X4_neg2,4,-2.0,7,0.13213895171407272,0.0955343307151626,0.07817777390540903,0.03304540314789817,0.25545468472517835
soft_frobenius,0.2,0.75,do_X4_pos2,4,2.0,7,0.1311458890243908,0.0949885781397595,0.08457270361179103,0.036570218754261086,0.25965390657030074
soft_frobenius,0.2,0.75,do_X5_neg2,5,-2.0,7,0.23435414583476297,0.260269207307337,0.10564908600436107,0.015570203336982447,0.5967056593517421
soft_frobenius,0.2,0.75,do_X5_pos2,5,2.0,7,0.24105378927439852,0.2600114894200365,0.10151822459667631,0.019241505342870613,0.5975405492312817
soft_frobenius,0.2,0.75,do_X6_neg2,6,-2.0,7,0.2601358124960441,0.2540289237454262,0.22361585457310618,0.03287138165805531,0.6435063453452781
soft_frobenius,0.2,0.75,do_X6_pos2,6,2.0,7,0.2563710274028296,0.2328138233233166,0.24357837788990971,0.03432521592818577,0.6110378057151572
soft_frobenius,0.2,0.75,do_X7_neg2,7,-2.0,7,0.09483396454169882,0.07571175545899443,0.08759307215713974,0.006850286765291591,0.2338588202814773
soft_frobenius,0.2,0.75,do_X7_pos2,7,2.0,7,0.10283100882394201,0.09465858037456812,0.09005114483910648,0.006924018137658916,0.29372061855649756
soft_frobenius,0.2,0.75,do_X8_neg2,8,-2.0,7,0.05611727353306585,0.030620153466020157,0.05428602835287838,0.013339233146376028,0.11126193981845595
soft_frobenius,0.2,0.75,do_X8_pos2,8,2.0,7,0.05226423898568039,0.022321145453765262,0.053464635974231345,0.017683981503073987,0.08755106007850766
soft_frobenius,0.2,0.75,do_X9_neg2,9,-2.0,7,0.09334320333353288,0.08634994599860857,0.046267828846178194,0.004923589635293213,0.2433545147747322
soft_frobenius,0.2,0.75,do_X9_pos2,9,2.0,7,0.1026334393604049,0.09745095546064954,0.0472853686733567,0.0023314053868819795,0.2573690485392494
soft_frobenius,0.2,1.0,do_X0_neg2,0,-2.0,7,0.05932280867876507,0.06818936608852284,0.016510202485688297,0.005058822800911467,0.18876829193087752
soft_frobenius,0.2,1.0,do_X0_pos2,0,2.0,7,0.057358346189474586,0.06931421689476087,0.014547309136278441,0.006335477600248607,0.19595688572904868
soft_frobenius,0.2,1.0,do_X1_neg2,1,-2.0,7,0.0794145134691788,0.08466117785235625,0.0589404343688722,0.009770771839947012,0.2594043818525858
soft_frobenius,0.2,1.0,do_X1_pos2,1,2.0,7,0.08055443085357375,0.09108751118812,0.06692426928324274,0.0093577842397628,0.2754700090133451
soft_frobenius,0.2,1.0,do_X2_neg2,2,-2.0,7,0.06065315203826488,0.05082036417803284,0.06481443857529856,0.006585224844750437,0.14337082126401735
soft_frobenius,0.2,1.0,do_X2_pos2,2,2.0,7,0.060273008896377975,0.04933205256315598,0.06265525079916917,0.00965780319904258,0.13350152501370754
soft_frobenius,0.2,1.0,do_X3_neg2,3,-2.0,7,0.1466248373341326,0.19002242290219978,0.08863619678779061,0.03511164890543034,0.5701213919073947
soft_frobenius,0.2,1.0,do_X3_pos2,3,2.0,7,0.14026614127377376,0.1792256893766471,0.07138087721239567,0.03755342040201165,0.5380009181383599
soft_frobenius,0.2,1.0,do_X4_neg2,4,-2.0,7,0.1308059497300195,0.09392994446985174,0.07817459415582911,0.03304926584111956,0.2570614884390134
soft_frobenius,0.2,1.0,do_X4_pos2,4,2.0,7,0.13454987955898132,0.09839339756194262,0.08457117493025978,0.03657428799405993,0.26135467694885717
soft_frobenius,0.2,1.0,do_X5_neg2,5,-2.0,7,0.23478259081814792,0.2615525634803173,0.10560096095808785,0.01558856539817366,0.602545729647259
soft_frobenius,0.2,1.0,do_X5_pos2,5,2.0,7,0.2414889197601464,0.26152281302380664,0.10146704513762622,0.01923998992161069,0.5965951082033649
soft_frobenius,0.2,1.0,do_X6_neg2,6,-2.0,7,0.2569802580524728,0.24898225894763873,0.22624473873615059,0.0300390791945912,0.6215695770793686
soft_frobenius,0.2,1.0,do_X6_pos2,6,2.0,7,0.25348764959513426,0.2285792158262971,0.2453562945314653,0.03123807594261041,0.592126519818889
soft_frobenius,0.2,1.0,do_X7_neg2,7,-2.0,7,0.09646138983951302,0.07479903883774779,0.08759390625422214,0.006793314900321312,0.23296596731676883
soft_frobenius,0.2,1.0,do_X7_pos2,7,2.0,7,0.10402872211353444,0.091443576887589,0.09381613573875613,0.00687718671302695,0.28637248664157816
soft_frobenius,0.2,1.0,do_X8_neg2,8,-2.0,7,0.05645548304969023,0.030649373621912054,0.05743335952866324,0.013323317914101573,0.11126109093987646
soft_frobenius,0.2,1.0,do_X8_pos2,8,2.0,7,0.051357603014812396,0.02186960145854624,0.05341670782609148,0.01766038145147325,0.08754993366272318
soft_frobenius,0.2,1.0,do_X9_neg2,9,-2.0,7,0.08858328410369272,0.08470328604121559,0.04574263620173841,0.004922417705766791,0.24308288556184704
soft_frobenius,0.2,1.0,do_X9_pos2,9,2.0,7,0.09983983269361231,0.09533560830279417,0.046649739879157714,0.002331006382689682,0.25884126893958914
soft_frobenius,0.4,0.0,do_X0_neg2,0,-2.0,7,0.05594069930821539,0.06338449648155135,0.016550977561165414,0.005060153524403199,0.17134759902621477
soft_frobenius,0.4,0.0,do_X0_pos2,0,2.0,7,0.05695894088685521,0.07065519240573015,0.013611510423148288,0.006337362608691444,0.19852497368019478
soft_frobenius,0.4,0.0,do_X1_neg2,1,-2.0,7,0.07873978106456254,0.0847299601581783,0.06092999265283516,0.01194479904136203,0.25941098936960033
soft_frobenius,0.4,0.0,do_X1_pos2,1,2.0,7,0.07801220403296097,0.09221273355206484,0.06445486153480257,0.005335453515035171,0.27547816652416857
soft_frobenius,0.4,0.0,do_X2_neg2,2,-2.0,7,0.05780957227018516,0.04952453880360655,0.061174843411948676,0.006585098166511039,0.13428897694216219
soft_frobenius,0.4,0.0,do_X2_pos2,2,2.0,7,0.061046207646412484,0.05423594662748239,0.05995367739291718,0.009213575359949988,0.14847065071994642
soft_frobenius,0.4,0.0,do_X3_neg2,3,-2.0,7,0.14551783793059817,0.19009042134892898,0.09080505072090256,0.03521740162632109,0.5702398142481446
soft_frobenius,0.4,0.0,do_X3_pos2,3,2.0,7,0.13897755395034275,0.1791523485811305,0.0713811947181408,0.03630397260062995,0.5381666779169314
soft_frobenius,0.4,0.0,do_X4_neg2,4,-2.0,7,0.12993002782837204,0.09240825520585216,0.07837473354650731,0.03304932858261861,0.24719950206741342
soft_frobenius,0.4,0.0,do_X4_pos2,4,2.0,7,0.12922140628853845,0.09192806900067096,0.0846929003211419,0.036573824103386665,0.2520014928873187
soft_frobenius,0.4,0.0,do_X5_neg2,5,-2.0,7,0.23085960170738917,0.25363994040544713,0.10589203598475899,0.01561283789393142,0.5809484930197226
soft_frobenius,0.4,0.0,do_X5_pos2,5,2.0,7,0.23686444682971078,0.2538783576296968,0.10180138219476736,0.019390003731193872,0.597427872521245
soft_frobenius,0.4,0.0,do_X6_neg2,6,-2.0,7,0.2614613323896841,0.2522826849030997,0.22232726896177646,0.03948954146548478,0.6436951135283709
soft_frobenius,0.4,0.0,do_X6_pos2,6,2.0,7,0.25681617453819205,0.22851595365357577,0.2432559681585137,0.04673198004546614,0.6023127716216845
soft_frobenius,0.4,0.0,do_X7_neg2,7,-2.0,7,0.0941980526975869,0.07670242794705513,0.08759476487801038,0.007642754339354185,0.23591122968597678
soft_frobenius,0.4,0.0,do_X7_pos2,7,2.0,7,0.1010128701791314,0.09342256160879152,0.08963015602666385,0.007670988990831795,0.28836056704528706
soft_frobenius,0.4,0.0,do_X8_neg2,8,-2.0,7,0.056418711860067645,0.030382715768764515,0.05575884889264948,0.013984039285352412,0.11126216741794354
