run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed503__cfg581d64301f2b,581d64301f2b,581d64301f2ba0007dda4a520b690988dcc446c1fd75e49410edcffff02e20d7,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg581d64301f2b.json,9.751164100001915,
soft_frobenius__main_evaluation__seed503__cfgbbffbe4cece9,bbffbe4cece9,bbffbe4cece9e2e2bc31dc624944257978f1dc520ede1487c67636d08f48a30e,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgbbffbe4cece9.json,9.01995590000297,
soft_frobenius__main_evaluation__seed503__cfg6a267e6de92a,6a267e6de92a,6a267e6de92aa8049cd22e6b424dcf1666ea7ee8258ecdbefcf61e44ff3033c6,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg6a267e6de92a.json,9.87652029999299,
soft_frobenius__main_evaluation__seed503__cfg1eda42bfd4b4,1eda42bfd4b4,1eda42bfd4b4f243e2eea127a9d04fb59148b3a67cd2ac4737a956faa9c17250,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg1eda42bfd4b4.json,9.410295699999551,
soft_frobenius__main_evaluation__seed503__cfgedd98562b319,edd98562b319,edd98562b319c7a7a448469453e884194ec17c882123c2b48029669d2d02c88b,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgedd98562b319.json,9.506322299988824,
soft_frobenius__main_evaluation__seed503__cfgf53488bccf09,f53488bccf09,f53488bccf09c3583d97b8c3b629261efd4adaa22e0a21a92e6db8179f82d9e2,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgf53488bccf09.json,9.705801300005987,
soft_frobenius__main_evaluation__seed503__cfg27d1a6eb3c07,27d1a6eb3c07,27d1a6eb3c07bcbab5cce41d4461a311d9f4ca4d605e8486fadfef8249e92e86,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg27d1a6eb3c07.json,9.644939499994507,
soft_frobenius__main_evaluation__seed503__cfg77279261d5b9,77279261d5b9,77279261d5b93839c5d5546ebabb130fdf8f534903ffb50492d18811add685d5,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg77279261d5b9.json,11.66188119999424,
soft_frobenius__main_evaluation__seed503__cfgf2be0549e355,f2be0549e355,f2be0549e355ba5ec7bb8f131af6f21c9c4a76f9b0dde010183a8b5c629a6396,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgf2be0549e355.json,9.669631400000071,
soft_frobenius__main_evaluation__seed503__cfg2ae62d9e7497,2ae62d9e7497,2ae62d9e74973ee7fbbf0100849fc4cb003a7ec09b470039f2a9a675db3baa8b,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg2ae62d9e7497.json,9.323917500005336,
soft_frobenius__main_evaluation__seed503__cfg0e0f8b605674,0e0f8b605674,0e0f8b6056744e6a962d96d38b9d63277da449216e8d144592d2046738209fab,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg0e0f8b605674.json,9.449884900008328,
soft_frobenius__main_evaluation__seed503__cfg649c85000bb0,649c85000bb0,649c85000bb09f475fb660a8f10f5901cc6b04fa24b4c88565fe0c67ba49be55,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg649c85000bb0.json,9.31443900000886,
soft_frobenius__main_evaluation__seed503__cfg13db0cdf33e7,13db0cdf33e7,13db0cdf33e71096ded8c0b1e628cfdbcbb5917d942f85c28dfbca219f4f97d3,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg13db0cdf33e7.json,9.354598199992324,
soft_frobenius__main_evaluation__seed503__cfg06163b0e694b,06163b0e694b,06163b0e694bb34260e68fbdd28164ec03ab42b3fe0fe3657046c1413332d454,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg06163b0e694b.json,9.52378430000681,
soft_frobenius__main_evaluation__seed503__cfg8645c40c53f6,8645c40c53f6,8645c40c53f60494c29b954e49f586bd3e5e57884e23dac516f883f5012e3dd0,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg8645c40c53f6.json,9.804801599995699,
soft_frobenius__main_evaluation__seed503__cfg04a58e58e6f2,04a58e58e6f2,04a58e58e6f29fb18c33db30c94fdc2104f458a697c2ed79ae6ad3c6640dc920,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg04a58e58e6f2.json,9.583085699996445,
soft_frobenius__main_evaluation__seed503__cfg7e55da83d872,7e55da83d872,7e55da83d8726bf408d321ded9698535ed08a5bda7a71dbfdca1b3a26532fa5b,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfg7e55da83d872.json,9.673670799995307,
soft_frobenius__main_evaluation__seed503__cfgdfc493b01ad1,dfc493b01ad1,dfc493b01ad116c8fef71b5ab3a90c645c047c4bc5be7cb242016200bd5e9e2e,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfgdfc493b01ad1.json,8.953165300001274,
soft_frobenius__main_evaluation__seed503__cfge4baf293446c,e4baf293446c,e4baf293446c7ef3d3733e05c8eb7b2f7e9d2237646cfe0866be4064d921ad92,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed503__cfge4baf293446c.json,9.762314899999183,
